"בערוץ החדשות i24news המשדר מישראל, דווח שלשום על אזעקת צבע אדום בת""א שלא הייתה ולא נבראה. שידורי הערוץ נפסקו, על המסך הופיע כיתוב המתריע מפני פגיעה צפויה של רקטות, ועובדי הערוץ נקראו להתפנות למרחב המוגן. הערוץ: ""בבניין פעלה אזעקה. הבהרנו הדברים בשידור"""	1
מניית חברת הכבלים צללה בחדות בבורסת אמסטרדם, לאחר שדיווחה כי איבדה 75 אלף מלקוחות האינטרנט שלה ברבעון השלישי	1
רשות ההגבלים העסקיים אישרה לפרטנר לרכוש את השליטה בספקית התקשורת מידי חברת אמפל תמורת 1.5 מיליארד שקל. העסקה ממתינה לאישורו הסופי של שר התקשורת. האישור עשוי לקדם גם את מיזוג סלקום ונטויז'ן	0
הצעת החוק תאפשר לעיריית ת א למנות סגן ראש עיר שביעי בשכר. זוהר מבקש לקדם את החקיקה עוד היום כדי שלא תידחה עד אחרי הבחירות	0
הערוצים עלו לשידור בפלטפורמות שבבעלות חברת אלטיס של דרהי, ואולם בישראל עד כה לא ניתן היה לשדרם בשל מגבלה האוסרת על בעלי תשתיות להחזיק ישירות בתוכן	0
"פרסום ראשון: בלב מערכת הבחירות, מו""ל ישראל היום שלדון אדלסון, ערך אתמול ביקור חפוז בישראל - כך נודע לוואלה! ברנז'ה. במסגרת הביקור נפגש עם מנכ""ל ערוץ i24news פרנק מלול, במשרדו שבאולפני הערוץ בנמל יפו"	1
קריסת המגעים למיזוג שעתיד היה לשנות את פני מגזר הסלולר בצרפת מפילה את מניות השחקניות המובילות בשוק שאליו נכנס דרהי לפני שנתיים	1
"תחקיר התוכנית העלה שחברת הכבלים שכרה את שירותיה של חברת בלאק קיוב על מנת לפעול נגד צוות התוכנית צינור לילה. בלאק קיוב: ""רצף ההטעיות של 'עובדה' הוא פשוט בלתי נתפש. מדובר בנקמה על שמייסד החברה, דן זורלא, סירב להתראיין להם"""	1
הליך הגישור בין הכונסים מטעם לאומי, רונן מטרי ואייל רוזובסקי, לבין בר און הסתיים בהצלחה, והגש לאישור ביהמ ש; למדן יחזיק ברוב מניות חברת מוניטין, השולטת בעיתון; דוידוביץ&#39; מתנגד	0
מייסד סופרדריבטיבס תרם 5 מיליון שקל להקמת המרכז החדש באוניברסיטה העברית בקמפוס הר הצופים	0
"אחרי שנשיא ארה""ב התגאה בהסכם ההגירה שלו עם מקסיקו, דווח בסוף השבוע כי הוא כולל בעיקר סעיפים שמקסיקו כבר התחייבה להם לפני כמה חודשים ■ טראמפ תקף את התקשורת וצייץ: ""אם אובמה היה עושה עסקות דומות - היו מכריזים על יום חג לאומי"""	2
"הבעלים של 018 אקספון מגיב על ביטול הזכייה של מרתון מובייל במכרז תדרי הסלולר, בעקבות אי תשלום ערבות: ""ביקשנו ארכה סבירה בהחלט להעמדת הערבות"", הוא טוען, ""קיבלנו בשבוע שעבר אישור של בנק ישראלי"""	0
"סביון בר-סבר כיהנה כחמש שנים וחצי סמנכ""לית השיווק של הקבוצה. הערכות: ייערכו שינויים במערך הפרסום של החברה, המטופל כיום באמצעות משרד הפרסום ראובני פרידן IPG"	2
האחרון שימש קרמר כמ מ זמני למנכ ל באלקטרה מוצרי צריכה וכסמנכ ל בכיר בחברה; אבנר קריב מונה לתפקיד סמנכ ל טכנולוגיות ותפעול בחברה	2
החנות, בהשקעה של 3 מיליון שקל, תיפתח במקום חנות פול אנד בר של קבוצת גוטקס. במקום חנות הבגדים תפתח פוקס את חנות מותג הספורט נייקי שהיתה ממוקמת במקום אחר	2
"תוצאות כספיות חלשות ועזיבה של מרבית השדרה הניהולית של HOT מצביעים על שינוי תפישתי בניהול החברה: פטריק דרהי כבר לא מעורב, שותפו ארמנדו פריירה מוביל את הניהול בישראל מחו""ל  - וכך נותרה חברה חלשה יותר"	0
חברת קרנות הגידור נוקד קפיטל, המנהלת כ-3 מיליארד שקל, ניצלה את הנפילות בדצמבר להגדלת אחזקותיה בארבע חברות: אלקטרה מוצרי צריכה, אטראו שוק הון, אאורה ואמת מחשוב ■ מנגד, נוקד מכרה מניות אנלייט - וחיסלה את אחזקתה בשגריר רכב	2
"הכנסות החברה ב-2017 הסתכמו בכ-4.2 מיליארד שקל, גידול של כ-4% לעומת השנה הקודמת ■ גם השנה שילמה HOT ""דמי ניהול"" לבעל השליטה פטריק דרהי - בסך 63 מיליון שקל"	0
"הנדלר, מהמנהלות הבכירות במשק הישראלי, מתמודדת כעת עם התרסקות המוניטין שלה - והיום היא ככל הנראה תושעה או תודח מתפקידה כמנכ""לית בזק. בעלי השליטה שהעסיקו את הנדלר נקלעו בשנים האחרונות לקשיים עסקיים חמורים"	1
"דווקא לאחר התממשות האירוע לו חיכו כל סוחרי הקנאביס, עברו מניות הסקטור לירידות ■ הקלישאה ""קנה בשמועות – מכור בחדשות"" פעלה גם הפעם בבורסה, ולאחר יומיים של זינוקים חדים, הסוחרים בוחרים לממש רווחים"	0
הונו של עופר, 149 ברשימה הכללית, מוערך ב-9.4 מיליארד דולר. במקום שני סטף ורטהיימר עם 5.7 מיליארד דולר ובשלישי שרי אריסון עם 5 מיליארד דולר; בראש הרשימה העולמית עומד כצפוי מייסד אמזון ג&#39;ף בזוס עם הון של 131 מיליארד דולר; טראמפ מדורג במקום ה-715 עם הון מוערך של 3.1 מיליארד דולר	2
כדי למשוך את המשקיע הפוטנציאלי, החברה שוקלת להתפצל לשתי חברות - שירותים ותשתיות. HOT ואלטיס: בוחנים שותפויות עם משקיעים פיננסיים	2
ערוץ הספורט החזיק בזכויות השידור של הליגה עד סוף שנה זו, בסכום המוערך ב-2-1.5 מיליון דולר לעונה ■ תהיה זו הפעם הראשונה שערוץ one, שעד עתה דשדש ושידר ליגות זוטרות, ייכנס לתחרות משמעותית בתחום	0
מאז שפיטרה HOT את טכנאיה, היא מקבלת את רוב שירותי הרשת שלה מחברת ת.א.ט, המעסיקה 600 עובדים ■ החברה רשומה תחת בעלות צרפתית, ובתביעה חדשה נטען: מדובר בעסקת בעלי עניין - החברה קשורה עסקית לבעלי HOT פטריק דרהי ■ HOT : נגיב בבית המשפט	1
הנציבות קבעה כי החברה, שבבעלות המיליארדר הישראלי־צרפתי פטריק דרהי, השלימה את השתלטותה על פורטוגל טלקום ביוני 2015 לפני שהעסקה קיבלה את האור הירוק מהממונה האירופי להגבלים עסקיים	1
השר איוב קרא ומנכ ל משרדו נתי כהן הצטרפו לנסיעת רה מ. בתוכנית - פגישות עם ענקית הטלקום ורייזון, אלטיס של פטריק דרהי ולוקהיד מרטין	0
"סטיבן לוי מקרן הגידור ion: ""מאז שהונפקה, זינק שווי השוק שלה ב-21 מיליארד יורו"" ■ אנדרו הורנשטיין, מנהל קרן מונרך: כדאי להשקיע באג""ח של פורטו ריקו - ""היא לא בהמה עצלנית שכמו שחושבים"""	2
עמליה זרקא משמשת מתחילת השנה כממונה על פרויקטים פילנתרופיים בקרן המשפחתית של בעלי HOT וקבוצת אלטיס	2
אתמול אישרה האסיפה הכללית של HOT את עסקת הרכש העצמית ומחיקתה מהבורסה ■ לפני פחות משבוע הוגשה תביעה ייצוגית נוספת בסך 54.2 מיליון שקל בטענה כי העסקה מקפחת את בעלי המניות מהציבור	1
הביקושים הגוברים של יולדות מחיפה והצפון ללדת במרכז הרפואי כרמל, הביאו את ביה ח לבנייה ושדרוג אגף אמהות חדש ומפואר בהשקעה של עשרות מליוני ₪ 	0
בשנת 2014 רשמה רווח נקי של 216 מיליון שקל. HOT שילמה דמי ניהול של 60 מיליון שקל לחברת אלטיס של בעל השליטה, פטריק דרהי	0
מספר המנויים בשירותים הקווים עמד בתום הרבעון על 992 אלף; ההכנסות מהפעילות הקווית ירדו ב-5% בהשוואה לרבעון המקביל והסתכמו ב-607 מיליון שקל - ההכנסה הממוצעת למשתמש ירדה ב-6% ל-206 מיליון שקל	1
רגע לפני המהפך בטלוויזיה הרב־ערוצית, עם כניסת חברות הסלולר לתחרות בדואפול HOT-yes, מגבשת ועדת שכטר המלצות שישנו את המסך ומעוררת התנגדויות בשוק ■ מי יחויב להשקיע בתוכן ישראלי? האם יהיה מותר לשלב פרסומות? והאם בעלי ההון יוכלו להקים ערוצי חדשות?	2
FRANCE 24, שהושק ב-2006, הוא ערוץ חדשות בינלאומי המשדר מצרפת, והוא משדר בצרפתית, אנגלית וערבית	2
"ארנון מילצ'ן לא דיווח לחוקרים על תחושת גועל שתקפה אותו כאשר פנה לראש הממשלה. וזה מוזר, שהרי אפשרות הכניסה לארה""ב אינה עניין פעוט - והיא שווה כנראה יותר ממעיל ומארגז סיגרים"	1
לפי העיתון הצרפתי JDD הבעלים של HOT מתכוון לאחד את כל פעילויות המדיה תחת חברה אחת. כמה שווה ערוץ החדשות i24?	2
משרד התקשורת דורש מ-HOT להשלים את חובת פריסת התשתית בכל רחבי הארץ, אולם טרם קבע את לוחות הזמנים לחברה. העלות ל-HOT: עד מיליארד שקל 	2
ישראל ברדוגו תובע 1.15 מיליון שקל מערוץ i24 news	1
על רקע איומי העובדים להכריז על סכסוך עבודה, הכירה החברה בהסתדרות הלאומית כארגון היציג של כלל העובדים; מדובר בפעם הראשונה שהחברה מכירה בהתארגנות, לאחר שורה של ניסיונות כושלים שהחלו ב-2009	1
איש העסקים הצרפתי-יהודי המחזיק ב-HOT ייצור חברה אחת בשם אלטיס NV בעלת שווי שוק של 62 מיליארד יורו על מנת לממן עסקאות גדולות. לפני מספר ימים ניסה דרהי לרכוש את בויג טלקום ב-10 מיליארד יורו, אולם ההצעה סורבה	1
דיסקונט יעניק לקול שבשליטת פטריק דרהי 600 מיליון שקל, ומזרחי טפחות 300 מיליון שקל נוספים, שישמשו בין היתר למימוש אופציה לרכישת 13% ממניות HOT שבידי ידיעות תקשורת. לאחר העסקה יעלה דרהי לאחזקה של 64.5% ב־HOT	0
מנכ ל משרד התקשורת שלמה פילבר רוצה לראות את מחירי הסלולר עולים:  השוק איבד את האיזון, המחירים לא כלכליים . איש אמונו של נתניהו אימץ את עמדת החברות הוותיקות ובקרוב יכריע בנוגע לגורל המתחרה גולן טלקום ויוכל לקבור את רפורמת הסלולר כולה	1
"הקריירה המטאורית של מנכ""לית בזק, סטלה הנדלר, ספגה מכה קשה בחקירת עסקת בעלי העניין עם yes, שכבר מחקה לבזק כ-2 מיליארד שקל משוויה ■  יועץ אסטרטגי המכיר את הנדלר: ""היא לויאלית מאוד לבעלי הון שהיא עובדת עמם, מעל ומעבר לכל אפשרות שתעלה בדעתך"""	1
"בעלי HOT בישראל מקים בימים אלה קבוצת תקשורת בארה""ב אשר תרחיב את סיקור הפנים האמריקאי בערוץ i24NEWS שבבעלותו ■ לקבוצה פעילויות גם בצרפת, פורטוגל, הרפובליקה הדומיניקנית, ומאז 2015 - גם בארצות הברית"	2
"מי ששימש במשך שני עשורים כעורך חדשות החוץ של ""הארץ"", אדר פרימור, חתם על חוזה מול הערוץ אשר בבעלות איש העסקים פטריק דרהי ויצטרף למערכת החדשות שלו"	1
הליכוד דורש את הקיצוץ הדרמטי במסגרת ההסכמים הקואליציוניים ■ מדובר בצעד חריג מאחר שזו אינה סוגיה עקרונית ומהותית עבור מצביעי מפלגת השלטון ■ בממשלה הקודמת נתניהו לא הצליח לטרפד את הקמת התאגיד	1
בין שמדובר בתמיכה בחרם ובין שבאסטרטגיה עסקית, אורנג&#39; העולמית לא תשתחרר מפרטנר בקלות. פרטנר כבר מבינה שהרומן עם הריבוע הכתום יסתיים, ותעשה הכל כדי לצאת עם פיצוי גדול. יכול להיות שזה בדיוק מה שהיתה צריכה כדי להמציא את עצמה מחדש 	0
ענקית התרופות השווייצית תשלם 4.8 מיליארד דולר עבור ספארק תרפיוטיקס האמריקאית, שפיתחה טיפול גנטי חד-פעמי באובדן ראייה	0
"יממה לאחר מינויו לחבר כנסת, הגיש יעקב טסלר את הצעת החוק הראשונה שלו - שאמורה להקל על ח""כים לטפל בפניות ציבור ■ רבים מיהרו לקשור בין הצעת החוק לחקירות של ראש מפלגתו, סגן השר יעקב ליצמן - אך טסלר לא מתרגש: ""כשאומרים פרוטקציה ושוחד מתכוונים לשר המסייע לחבר, לשכן"""	0
"שווי השוק של אימפריית הטלקום והכבלים של דרהי נפל ל-13 מיליארד דולר וחובותיה מסתכמים בקרוב ל-60 מיליארד דולר; ""הם יותר מדי ממונפים"""	1
"גורמים בערוץ: ""הכוונה היתה ליצור פרובקציה. הצענו לערוך אסיפה במקום שלא יפריע לפעילות לאולפנים"""	1
הכנסות HOT ירדו מ-1.037 מיליארד שקל ברבעון המקביל ל-1.027 מיליארד שקל  ■ הרווח הנקי הסתכם ב-44 מיליון שקל - עלייה של 16%	1
וגם: איך לעשות 11 ק מ ב־11.11, דני ורנר שוב מסתבך - הפעם עם מזרחי טפחות והעתידן פרופ&#39; דוד פסיג ידבר היום בכנס אנליסטים של אופנהיימר	1
סמית&#39; אנד ווסון קפצה ב-3.2%, סטורם רוג&#39;ר עלתה ב-3.5%; המדדים המובילים עלו עד 0.7% לשיאים חדשים; הזהב בשפל של כמעט חודשיים; הנפט איבד 2%	0
חנוכת היכל התרבות המחודש והקונצרט לתורמים היו למעשה אירוע  מיליונרים מספרים על נוחי	1
החברה קיבלה את ההיתר הרגולטורי האחרון לעסקאות שיגדילו את אחזקתו בחברה מ-44.72% ל-65.9%. yes גייסה 120 מיליון שקל באג ח	0
מדד המיליארדרים של בלומברג מסכם את 2017: מייסד אמזון ג'ף בזוס הדיח את מייסד מיקרוסופט ביל גייטס מפסגת רשימת העשירים בעולם, עם כ-100 מיליארד דולר. השנה הטיבה במיוחד עם אנשי הטכנולוגיה: 57 חברי הרשימה המגיעים מהתחום הוסיפו להונם 262 מיליארד דולר - עלייה של 35%. וכמה מיליארדים נוספו למארק צוקרברג?	2
"היא התחילה מלמטה, כנציגת מכירות באינטרנט זהב; מונתה למנכ""לית הוט בגיל 38 בלבד - מהלך שנתקל בלא מעט ספקנות; ביצעה תוך שנה וחצי מפנה דרמטי בשירות הלקוחות של החברה, שהיה עד הגעתה מושמץ במיוחד; והיא חושבת שבחיים לא היינו שואלים גבר מצליח על הבעייתיות בשילוב קריירה והורות. ראיון ראשון עם טל גרנות-גולדשטיין שפורסם ב""ידיעות אחרונות"""	0
"ד""ר קרוליין מדגמנת בריאות, המירוץ למיליון של נשות הדסה, נשות קליקסמוב בטיים סקוור. רכילות עסקית"	2
ל כלכליסט  נודע כי ערוץ החדשות הבינלאומי של פטריק דרהי ופרנק מלול יעלה באפיק 34 בחברת HOT של דרהי, זאת למעלה משנה אחרי ששונה החוק שמאפשר לערוץ לשדר בישראל	0
לפי רויטרס, החברה שבבעלות פטריק דרהי שכרה את בנק ההשקעות מורגן סטנלי כדי למצוא רוכש ל-HOT; עד היום רווחו הערכות כי רק חטיבת התשתיות שלה עומדת למכירה; אלטיס סירבה להגיב לדיווח, וב-HOT מסרו כי הוא אינו נכון	2
מדד נאסד ק הוסיף לערכו 0.6%, דאו ג&#39;ונס ו-S&amp;P 500 ננעלו בעלייה קלה של פחות מ-0.1%; המיליארדר פטריק דרהי רוכש את חברת המכירות הפומביות ב-3.7 מיליארד דולר ויהפוך אותה לפרטית; עוד במסחר: נטפליקס התחזקה ב-3.2%, טסלה זינקה ב-4.7%, ביונד מיט דהרה ב-12.2%; פייזר רכשה חברה ב-10.6 מיליארד דולר בפרמיה של 62% על מחיר השוק; הנפט ירד היום ב-1.1% ל-51.9 דולר לחבית	0
קבוצת התקשורת של פטריק דרהי תאחד את כל המותגים שלה, בהם HOT בישראל, תחת השם אלטיס. הליך המיתוג מחדש, שעלותו בשוק הפרסום בארץ נאמדת בעשרות מיליוני שקלים, ייצא לפועל ברבעון השני של 2018	0
מחיים סבן ועד מיקי אריסון: מיהם היהודים שרשות המסים תשמח לראות בישראל	0
"לפי המתווה המסתמן דרהי ירכוש בשלב הראשון 34% ממניות ידיעות שהיו בידי אליעזר פישמן וכיום משועבדות לבנק הפועלים, ואחזקות של שותפים נוספים בקבוצה ■ בהמשך הוא עשוי לנסות להשיג שליטה מלאה עיתון, במקום המו""ל הנוכחי ארנון מוזס"	0
ירושלמי אמר בוועידת פריז של  כלכליסט , כי כדי לאפשר את זרימת המידע המוגברת במכונית העתידית, הרכב יצטרך יחידות מחשוב מרכזיות שיקבלו ויעבירו מידע למצלמות, חיישנים ותצוגות ואף יהיו מחוברות זו לזו, לשם שיתוף מידע 	2
"הונו האישי של פטריק דרהי זינק יחד עם מניית אלטיס בעקבות דו""חות כספיים חזקים של חברת החזקות הכבלים והסלולר של המיליארדר הצרפתי-ישראלי"	2
טל גרנות גולשטיין אמרה את הדברים בוועידת התחזיות של  כלכליסט  וסימנה את האתגרים של שוק הטלוויזיה בשנה הקרובה:  נידרש להביא חוויה גדולה יותר, טכנולוגיות מתקדמות יותר באיכות צפייה גבוהה יותתר. וזאת רק ההתחלה 	0
צמצום חובת הפריסה של מיזם הסיבים לקראת הכנסת סלקום כמשקיעה עלול לסבך עוד יותר את ניסיון המדינה לעודד פריסה של תשתיות תקשורת משוכללות	1
ביל גייטס שמר גם השנה על מקומו כאדם העשיר בעולם עם הון של 75 מיליארד דולר. היזם הישראלי אדם נוימן, בעלי WeWork, התברג לראשונה לרשימה עם 1.5 מיליארד דולר	0
"לאחר תקופה שבה הצליחה לשפר את השירות ללקוחות והחלה להתנער מתדמית בעייתית שדבקה בה, HOT מתייעלת על חשבון הלקוחות ■ HOT: ""בחודשים האחרונים הושפעה רמת השירות מסכסוך העבודה והשביתות"""	1
כמה עצמים לבנים, שפזורים על צריח המסגד ביישוב הבדואי, הם חלק מפרויקט שמתעתד לאפשר אינטרנט חינם בכל מקום — ושתופס תאוצה בישראל ובמדינות נוספות. אף על פי שהטכנולוגיה החדשה נשענת על התשתיות של בזק, זו דווקא לא מרוצה מהרעיון	2
"גייטס עקף את קרלוס סלים בדירוג המיליארדרים השנתי של ""פורבס""; אדלסון במקום השמיני; אייל עופר - בראש הישראלים ברשימה"	2
פטריק דרהי, המיליארדר הצרפתי-ישראלי, שולט באחת מאימפריות הכבלים הגדולות באירופה כיום, אך עדיין ממעט בהופעות פומביות, ושומר על אורח חיים צנוע יחסית - בבית ובמשרד	0
בעלי המניות אישרו את תוכנית החברה להפרדת אלטיס USA מאלטיס NV ■ מניית אלטיס יורדת ב-70% בבורסת יורונקסט	2
שני מנהלים וחמישה אנליסטים בחברה הוחלפו בחודש האחרון, וזאת בהמשך להחלפת שותפים בכירים רבים לפני כשנה. בימים אלה זכתה גיזה במכרז לייעוץ לקרן לעסקים קטנים של המדינה	1
המיזוג עם HOT והיכולת להשתמש בחלק משירותיה הביאו לפיטורי עובדי מטה בחברת הסלולר העובדת כיום על הקמת רשת חדשה	1
בעקבות קבלת האישורים ממשרד התקשורת ומשרד ראש הממשלה, הושלמה מכירת חברת הסלולר הרביעית בגודלה בישראל לאיש העסקים הצרפתי פטריק דרהי. דרהי, ששילם כ-170 מיליון דולר, יידרש למכור לפחות 5% למשקיע ישראלי	0
"ההכרעה התקבלה על ידי ""בעלת הבית"" בחברה, Altice של פטריק דרהי, שהחליטה להעביר את כל החברות שבבעלותה למותג אחיד"	0
וגם: שמעון פרס מקבל את הספר  מילון דלק  לרגל 60 שנות פעילות החברה, פטריק דרהי קופץ לשדרות ובכירי חברת גרטנר מפגינים את בקיאותם בעולם המדיה החברתית	2
"צ'רטר קומיוניקיישנס רוכשת את ספקית הכבלים השנייה בגודלה בארה""ב, טיים וורנר כייבל, ב-55 מיליארד דולר. העסקה עוקפת את אלטיס של פטריק דרהי - בעל השליטה בחברת HOT, שהגישה אף היא הצעת רכישה. לחברה הממוזגת יהיו לחברה 23 מיליון לקוחות"	1
תודות להגברת התחרות, רכישת מירס והרגולטור הישראלי תוצאות 2010 יהפכו לזיכרון מתוק	0
בניגוד למגמה הרווחת אצל רוב החברות הישראליות, מציגה אלטיס כנות מפתיעה ביחס לביצועי הטליוויזיה של HOT ■ במחצית הראשונה היא איבדה 12 אלף מנויי טלוויזיה, ונראה כי המגמה השלילית נמשכת ■ גם בסלולר איבדה החברה כ-10,000 מנויים ברבעון במהלך הרבעון השלישי של 2018	1
מי שהיתה עד לפני שבועיים יו ר חברת הכבלים המתחרה HOT תחליף את מנכ ל בזק הפורש אבי גבאי בעוד חצי שנה. הנדלר כיהנה בעבר כמנכ לית 012 סמייל, כשזו היתה בבעלותו של בעל השליטה בבזק שאול אלוביץ&#39;, ואף היתה מעורבת ברכישת בזק על ידיו. אלוביץ&#39; בתגובה:  טרם נקבע מחליף לאבי גבאי. שלב בחינת המועמדים נמצא בעיצומו  	1
בקבוצה מתגבשת עסקה להעברת מניותיו של אליעזר פישמן לידי רוכש זר ■ העסקה, שמשקפת לידיעות אחרונות שווי חברה של  מיליארד שקל, עשויה להתרחב ולכלול גם את העברת מניותיה של ג'ודי שלום ניר מוזס, המחזיקה ב-12% מידיעות	0
"החברה, שהכריזה היום על הסלוגן שילווה אותה: ""מספיק להיות פראייר"" תחל לפעול ב-2012, כך שבמהלך השנה יהיו בישראל 5 חברות סלולר. במקביל יכנסו לשוק גם מפעילים וירטואליים. רמי לוי יחל לשווק שירותי סלולר בחודש הבא"	0
2012 בפתח ובשוק הפרסום כוססים ציפורניים לקראת תחילת התחרות בענף הסלולר. שחקנים סלולריים חדשים וותיקים צפויים להזדקק לענפי המדיה השונים, והפרסומאים מייחלים שהדחיפה הזאת היא שתוציא אותם מהמיתון	0
המשמעות: ניתוב השיחות בין לקוחות המפעיל הוירטואלי ללקוחות החברות עימן חתם על הסכם יאפשרו לו לחסוך את דמי הקישוריות, ולספק מחיר זול יותר. רכישת מירס בידי דרהי עלולה למנוע מהוט לקבל רישיון מפעיל וירטואלי	1
חבר הנאמנים של האוניברסיטה העברית חגג בכינוס השנתי וחילק תוארי כבוד, אבל השוטרים והגירעון התעקשו לקלקל	1
בדיקת  כלכליסט  מצאה כי שמונה חברות ציבוריות עזבו את פירמת ראיית החשבון בתוך פחות מחצי שנה - מספר חריג שלא נרשם בקרב הפירמות המתחרות. ארנסט אנד יאנג:  במקביל לעזיבת כמה לקוחות הצטרפו לקוחות אחרים	0
בזק, ידיעות אחרונות, חלל ואפריקה תעשיות נחשבו עד לא מזמן לפרות מזומנים ■ אבל כשאלוביץ' נלחם על חפותו, ידיעות דועך ברווחיות, חלל מאבדת לוויינים ואפריקה תעשיות בחדלות פירעון - הנכסים איבדו משוויים, ועברו לשליטת הבנקים הנושים שכעת לא מוצאים להם קונים	0
"הכרזת האוצר על הפחתת מחירי המוצרים בפסח בעד 50% בהשוואה לראש השנה, נתנה תווית איכות של ""מחירים זולים"" לרשות השיווק. ובמציאות: אל תמהרו לצאת לחגיגת קניות, הרי מישהו צריך לשלם על הצהרות האוצר. דעה"	2
דווקא בעת שחברות הכבלים בארצות הברית מתקשות לגייס מנויים חדשים, אלטיס של דרהי, שמחזיקה בין היתר ב־HOT, מתכננת לרכוש את צ&#39;רטר, חברת הכבלים השנייה בגודלה במדינה. סכום ההצעה: 185 מיליארד דולר	0
כך מדווח הבוקר הוול סטריט ג&#39;ורנל. בנוסף, אלטיס של דרהי מעוניינת לרכוש את חברת הכבלים סדנלינק בעסקה בשווי 8-10 מיליארד דולר	0
מלבד השמות הקבועים - ורטהיימר, אריסון ותשובה - מי עוד נכנס לרשימת 500 העשירים בישראל?	2
בורסות אירופה נסוגו משיא של 3 חודשים ■ בורסת שנחאי צנחה ב-5.5% עקב חקירה בחברות הברוקראז' הגדולות בסין ■ הנפט נסוג ב-2% בעקבות הנפילות בסין ■ האבטלה ביפן ברמתה הנמוכה מאז 1995 ■ אלטיס של פטריק דרהי קפצה ב-4% בעקבות רכישת זכויות שידור הפרמייר ליג בצרפת	1
גובש הרכב הוועדה הציבורית לבחינת עתיד ענף הביטוח, בראשותו של גדעון סער. בימים הקרובים יתפרסם קול קורא לציבור, שיזמין להביע עמדות בפני הוועדה	2
טייקון התקשורת הצרפתי קסבייה ניאל הפסיד מיליארדי דולרים לאחר שמדיניות הורדת מחרי הסלולר שלו הובילה לתחרותיות שבסופו של דבר פגעה באליאד - חברת התקשורת שייסד ■ המשקיעים מעריכים כעת כי מניית אליאד הגיעה לתחתית	0
"סגנית נשיא בסוכנות הדירוג העולמית מודי'ס מתחה ביקורת על הנשיא האמריקאי והעריכה כי ""התקדמות בהסכם השלום עם הפלסטינים יכולה להוביל להעלאת הדירוג"""	1
